Tipo de item,Chave da item,ID da item,Resumo,Pai,Chave pai,Parent summary,Status,Campo personalizado (Start date),Resolvido,Responsável,ID do responsável,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Campo personalizado (Data final)
Subtarefa,POS-3239,88444,Incluir os informações sobre o workflow no atributo external das campanhas onsite,88283,POS-3233,BACK: Ajustes no back para viabilizar workflow ser ativado por um on site (1.0 e 2.0),Concluído,,15/jan/26 5:00 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 32,Sprint 33,,,,,,,
Subtarefa,POS-3240,88446,Alterar api do onsite para retornar os novos campos adicionados em external,88283,POS-3233,BACK: Ajustes no back para viabilizar workflow ser ativado por um on site (1.0 e 2.0),Concluído,,16/jan/26 12:43 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 32,Sprint 33,,,,,,,
Problema,POS-3249,88988,LP Beauty | Exclusão dos templates do WhatsApp pendente,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,19/jan/26 9:58 AM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 32,,,,,,,,
Problema,POS-3258,89162,TROCAFY | Regras do Workflow não disparando,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,19/jan/26 9:58 AM,Sávio,5bbfb807412ef82f09606a29,Sprint 32,,,,,,,,
Tarefa,POS-3233,88283,BACK: Ajustes no back para viabilizar workflow ser ativado por um on site (1.0 e 2.0),80925,POS-2168,Migração do On Site para plataforma,Concluído,,19/jan/26 2:49 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 32,Sprint 33,,,,,,,
Tarefa,POS-3252,89090,BACK: Rota Custom para Tela Inicial da Plataforma,102396,POS-3966,2.0 Setup inicial,Concluído,,20/jan/26 9:29 AM,Carlos Jeronimo,61782a51a6ecfc0071631438,Sprint 32,Sprint 33,,,,,,,
Problema,POS-3266,89305,Solicitação de alteração de dados,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,20/jan/26 9:56 AM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 32,Sprint 33,,,,,,,
Problema,POS-3257,89129,Cadence | Workflow sem disparos desde 23/12,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,21/jan/26 9:56 AM,Sávio,5bbfb807412ef82f09606a29,Sprint 32,Sprint 33,,,,,,,
História,POS-3273,89389,SMB [Delivery direto] Cai de Boca Hamburgueria- vinculação manual,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,19/jan/26 12:00 AM,21/jan/26 9:59 AM,Bruno Cruz Silva,712020:42adaa16-4a23-47db-bae7-528b19b7f35a,Sprint 33,,,,,,,,
Solicitação de serviço,POS-3279,89698,Solicitação - Inclusão de Miess (5692) para contrução da Matriz RFV,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,21/jan/26 3:12 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 33,,,,,,,,
Problema,POS-3280,89699,Segmentação Matriz RFV - Valor de Compra com decimal,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,21/jan/26 6:01 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 33,,,,,,,,
Tarefa,POS-3284,89834,[NICE] FRONT - Scroll para o topo da página,102396,POS-3966,2.0 Setup inicial,Concluído,,21/jan/26 6:35 PM,isabela.beatriz,712020:7fecd2d1-ffb2-4d42-b4b1-5af8e5f4ee5f,Sprint 33,,,,,,,,
Tarefa,POS-3267,89338,[MUST] Ajustar responsividade na seleção de audiência,102396,POS-3966,2.0 Setup inicial,Concluído,,21/jan/26 6:37 PM,isabela.beatriz,712020:7fecd2d1-ffb2-4d42-b4b1-5af8e5f4ee5f,Sprint 32,Sprint 33,,,,,,,
Solicitação de serviço,POS-3278,89663,LP Beauty 50808 - Aumento limite diário ,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,21/jan/26 6:56 PM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 33,,,,,,,,
Subtarefa,POS-3285,89871,Permitir edição do nome da lista para status permitidos,86845,POS-3135,"BACK: Melhorias na Gestão de Listas: Ações por Status, Arquivamento e Fluxos de Exclusão",Concluído,,22/jan/26 11:58 AM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 33,Sprint 34,Sprint 35,,,,,,
Subtarefa,POS-3287,89875,Adicionar e gerenciar status 'Arquivada' para listas,86845,POS-3135,"BACK: Melhorias na Gestão de Listas: Ações por Status, Arquivamento e Fluxos de Exclusão",Concluído,,22/jan/26 11:58 AM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 33,Sprint 34,Sprint 35,,,,,,
Subtarefa,POS-3288,89877,Criar fluxo de exclusão de lista com opções avançadas e confirmações,86845,POS-3135,"BACK: Melhorias na Gestão de Listas: Ações por Status, Arquivamento e Fluxos de Exclusão",Concluído,,22/jan/26 2:56 PM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 33,Sprint 34,Sprint 35,,,,,,
Subtarefa,POS-3286,89873,Implementar ações contextuais por status para listas,86845,POS-3135,"BACK: Melhorias na Gestão de Listas: Ações por Status, Arquivamento e Fluxos de Exclusão",Concluído,,22/jan/26 3:08 PM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 33,Sprint 34,Sprint 35,,,,,,
Subtarefa,POS-3289,89879,Atualizar filtro de status para incluir 'Arquivada' e comportamentos especiais,86845,POS-3135,"BACK: Melhorias na Gestão de Listas: Ações por Status, Arquivamento e Fluxos de Exclusão",Concluído,,22/jan/26 4:34 PM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 33,Sprint 34,Sprint 35,,,,,,
Subtarefa,POS-3291,90019,Implementar exclusão de cliente da base com confirmação crítica,86845,POS-3135,"BACK: Melhorias na Gestão de Listas: Ações por Status, Arquivamento e Fluxos de Exclusão",Concluído,,23/jan/26 9:14 AM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 33,Sprint 34,Sprint 35,,,,,,
História,POS-3274,89388,SMB - [Delivery direto]O LENHADOR BBQ - vinculação manual,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,19/jan/26 12:00 AM,23/jan/26 9:50 AM,Bruno Cruz Silva,712020:42adaa16-4a23-47db-bae7-528b19b7f35a,Sprint 33,,,,,,,,
Problema,POS-3281,89765,Objetivo Line - Recuperação de senha WAKE,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,23/jan/26 9:54 AM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 33,,,,,,,,
Problema,POS-3271,89342,Auto Glass - 6930 /  Não recebo e-mail de alteração de senha das APIs,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,23/jan/26 9:56 AM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 33,,,,,,,,
Problema,POS-3282,89800,Segmentador Omni - Dúvida na Regra de Volume de compra,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,23/jan/26 10:03 AM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 33,,,,,,,,
Problema,POS-3283,89801,Telhanorte ID 50805 | Priorização BTG,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,23/jan/26 10:03 AM,Ricardo Barretto,5bc4ae2d49bd18289a64f694,Sprint 33,,,,,,,,
Subtarefa,POS-3292,90021,Desenvolver página de detalhes da lista com gerenciamento de contatos,86845,POS-3135,"BACK: Melhorias na Gestão de Listas: Ações por Status, Arquivamento e Fluxos de Exclusão",Concluído,,26/jan/26 9:09 AM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 33,Sprint 34,Sprint 35,,,,,,
Solicitação de serviço,POS-3290,89984,ID: 15323 | MUNDO BIC | Desativar conta,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,26/jan/26 10:03 AM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 33,,,,,,,,
Solicitação de serviço,POS-3293,90022,Excluir contas | XSPORTS 50819 e 50820 (KALUNGA),73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,26/jan/26 10:03 AM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 33,,,,,,,,
Solicitação de serviço,POS-3294,90023,ACESSO - VIZZELA - Redefinição de senha,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,26/jan/26 10:04 AM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 33,,,,,,,,
Dúvida,POS-3316,90351,FASCAR| Validação de Worker,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,27/jan/26 10:05 AM,Anderson Silva,624c8d33ed4d6b007016e305,Sprint 33,,,,,,,,
Tarefa,POS-3256,89128,BACK: Mudar de status on site e web push quando a campanha vencer,80925,POS-2168,Migração do On Site para plataforma,Concluído,,27/jan/26 10:26 AM,Carlos Jeronimo,61782a51a6ecfc0071631438,Sprint 33,,,,,,,,
Subtarefa,POS-3320,90455,Criar estrutura no nifi para habilitar a validação de regra de repique para pontuais,89126,POS-3255,6.BACK: Possibilitar Repique de e-mail e WhatsAPP,Concluído,,27/jan/26 2:35 PM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 33,Sprint 34,,,,,,,
Subtarefa,POS-3321,90457,Modelar e persistir configuração de repique na campanha,89126,POS-3255,6.BACK: Possibilitar Repique de e-mail e WhatsAPP,Concluído,,27/jan/26 2:35 PM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 33,Sprint 34,,,,,,,
Solicitação de serviço,POS-3295,90056,Ajuste na Matriz RFV -Inclusão de lista referênciaa ,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,27/jan/26 2:39 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 33,,,,,,,,
História,POS-3297,90229,SMB [Delivery direto] AMERICAN MILLKSHAKE - vinculação manual,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,26/jan/26 12:00 AM,27/jan/26 2:41 PM,Bruno Cruz Silva,712020:42adaa16-4a23-47db-bae7-528b19b7f35a,Sprint 33,,,,,,,,
História,POS-3298,90228,SMB [Delivery direto] DITOS LANCHES - vinculação manual,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,26/jan/26 12:00 AM,27/jan/26 2:42 PM,Bruno Cruz Silva,712020:42adaa16-4a23-47db-bae7-528b19b7f35a,Sprint 33,,,,,,,,
Subtarefa,POS-3309,90343,[FRONT] Ajuste na página de Criar Campanha,90122,POS-3296,[King] Desativar opção de agendamento de campanha para um plano X da King no SMB,Concluído,,27/jan/26 3:01 PM,Thiago Vilasboas,609e78d197f3d40070deda34,Sprint 33,Sprint 34,Sprint 35,,,,,,
Subtarefa,POS-3331,90573,Processamento do Webhook de Onboarding MM,89125,POS-3254,8.BACK: Nova API do Meta,Concluído,,27/jan/26 6:54 PM,Sávio,5bbfb807412ef82f09606a29,Sprint 33,Sprint 34,Sprint 35,,,,,,
Subtarefa,POS-3332,90575,Persistência do Status de Onboarding (Worker de Setup),89125,POS-3254,8.BACK: Nova API do Meta,Concluído,,27/jan/26 6:55 PM,Sávio,5bbfb807412ef82f09606a29,Sprint 33,Sprint 34,Sprint 35,,,,,,
Subtarefa,POS-3334,90579,Roteamento Inteligente de Envio - API,89125,POS-3254,8.BACK: Nova API do Meta,Concluído,,27/jan/26 6:57 PM,Sávio,5bbfb807412ef82f09606a29,Sprint 33,Sprint 34,Sprint 35,,,,,,
Solicitação de serviço,POS-3276,89597,Matriz RFV - Mundo Verde (ID 50684),73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,28/jan/26 9:32 AM,Renato Novaes,60a4007747ba02006f2460fd,Sprint 33,,,,,,,,
Solicitação de serviço,POS-3277,89630,Democrata ID 50611 | Matriz RFV,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,28/jan/26 9:33 AM,Renato Novaes,60a4007747ba02006f2460fd,Sprint 33,,,,,,,,
Subtarefa,POS-3318,90387,rota de listagem de csvs deve retornar todos se nenhum parâmetro for passado,86845,POS-3135,"BACK: Melhorias na Gestão de Listas: Ações por Status, Arquivamento e Fluxos de Exclusão",CANCELADO,,28/jan/26 10:05 AM,,,Sprint 33,Sprint 34,Sprint 35,,,,,,
Subtarefa,POS-3308,90341,[FRONT] Ajuste na integração com API,90122,POS-3296,[King] Desativar opção de agendamento de campanha para um plano X da King no SMB,Concluído,,28/jan/26 10:08 AM,Thiago Vilasboas,609e78d197f3d40070deda34,Sprint 33,Sprint 34,Sprint 35,,,,,,
Subtarefa,POS-3317,90385,Remover profile DA LISTA,86845,POS-3135,"BACK: Melhorias na Gestão de Listas: Ações por Status, Arquivamento e Fluxos de Exclusão",Concluído,,28/jan/26 2:19 PM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 33,Sprint 34,Sprint 35,,,,,,
Tarefa,POS-3242,88449,BACK: Nao permitir a criação de templates com nome duplicado,101408,POS-3894,2.0 Studio,Concluído,,28/jan/26 3:34 PM,Ricardo Barretto,5bc4ae2d49bd18289a64f694,Sprint 33,,,,,,,,
Subtarefa,POS-3341,90687,Criar tabelas de configuração e armazenamento das integrações,90267,POS-3300,[BACK] Integração GA4 com XP,Concluído,,28/jan/26 3:50 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 33,,,,,,,,
Tarefa,POS-3241,88448,BACK: Validação de Nome Duplicado em Campanhas,101390,POS-3888,2.0 Campanhas,Concluído,,28/jan/26 4:01 PM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 33,,,,,,,,
Subtarefa,POS-3326,90467,Implementar criaçãode repique para campanhas automáticas email/whatsapp,89126,POS-3255,6.BACK: Possibilitar Repique de e-mail e WhatsAPP,Concluído,,28/jan/26 4:20 PM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 33,Sprint 34,,,,,,,
Subtarefa,POS-3325,90465,Implementar criação de repique para campanhas pontuais email/whatsapp,89126,POS-3255,6.BACK: Possibilitar Repique de e-mail e WhatsAPP,Concluído,,28/jan/26 4:20 PM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 33,Sprint 34,,,,,,,
Dúvida,POS-3262,89166,ELETRO | Instalação do Worker (Angeloni),73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,28/jan/26 6:16 PM,Anderson Silva,624c8d33ed4d6b007016e305,Sprint 32,Sprint 33,,,,,,,
Subtarefa,POS-3335,90581,Roteamento Inteligente de Envio  - Synapse Campanhas,89125,POS-3254,8.BACK: Nova API do Meta,Concluído,,28/jan/26 6:26 PM,Sávio,5bbfb807412ef82f09606a29,Sprint 33,Sprint 34,Sprint 35,,,,,,
Bug,POS-3346,90726,Envio de teste de e-mail Pontual e automático não está funcionando,101390,POS-3888,2.0 Campanhas,Concluído,,29/jan/26 10:06 AM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 33,,,,,,,,
Subtarefa,POS-3342,90689,Criar rotas na api,90267,POS-3300,[BACK] Integração GA4 com XP,Concluído,,29/jan/26 2:51 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 33,,,,,,,,
Tarefa,POS-3300,90267,[BACK] Integração GA4 com XP,101391,POS-3889,2.0 Dados e Relatórios,Concluído,,29/jan/26 2:51 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 33,,,,,,,,
Solicitação de serviço,POS-3348,90764,Liberação de acesso ao Web Push | Gran Coffee - 15325,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,29/jan/26 3:51 PM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 33,,,,,,,,
Subtarefa,POS-3328,90471,"Adicionar na edição de campanha caso desativar repique, também desativar repiques agendados",89126,POS-3255,6.BACK: Possibilitar Repique de e-mail e WhatsAPP,Concluído,,29/jan/26 5:21 PM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 33,Sprint 34,,,,,,,
Subtarefa,POS-3324,90463,Implementar filtragem de audiência para repique baseada em interação,89126,POS-3255,6.BACK: Possibilitar Repique de e-mail e WhatsAPP,Concluído,,29/jan/26 5:22 PM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 33,Sprint 34,,,,,,,
Subtarefa,POS-3322,90459,Cancelar jobs de repique ao cancelar/pausar campanhas,89126,POS-3255,6.BACK: Possibilitar Repique de e-mail e WhatsAPP,Concluído,,29/jan/26 5:22 PM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 33,Sprint 34,,,,,,,
Problema,POS-3310,90344,Bonneterie 14728 | Assunto e-mail com quebra,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,30/jan/26 9:41 AM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 33,,,,,,,,
Problema,POS-3349,90870,Duplicação de Campanha WebPush,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,30/jan/26 9:42 AM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 33,,,,,,,,
Bug,POS-3347,90727,"Erro na ativação de carrinho abandonado, porém aparece na listagem",101390,POS-3888,2.0 Campanhas,Concluído,,30/jan/26 9:42 AM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 33,,,,,,,,
Problema,POS-3319,90421,Pós Compra - BTG,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,30/jan/26 10:06 AM,Ricardo Barretto,5bc4ae2d49bd18289a64f694,Sprint 33,,,,,,,,
Problema,POS-3343,90691,Relatorio App Push - Moovpay,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,30/jan/26 10:06 AM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 33,,,,,,,,
Subtarefa,POS-3350,90873,Criar coluna status e retirar obrigatoriedade dos campos supracitados,87703,POS-3202,12.BACK: Possibilidade de salvar campanhas em rascunho,Concluído,,30/jan/26 11:20 AM,Carlos Jeronimo,61782a51a6ecfc0071631438,Sprint 33,Sprint 34,Sprint 35,,,,,,
Subtarefa,POS-3327,90469,Criar estrutura no nifi para habilitar a validação de regra de repique para automáticas,89126,POS-3255,6.BACK: Possibilitar Repique de e-mail e WhatsAPP,Concluído,,30/jan/26 1:30 PM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 33,Sprint 34,,,,,,,
Subtarefa,POS-3323,90461,Separar e exibir métricas de repique e consolidadas,89126,POS-3255,6.BACK: Possibilitar Repique de e-mail e WhatsAPP,Concluído,,30/jan/26 4:36 PM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 33,Sprint 34,,,,,,,
Subtarefa,POS-3356,90959,Criar views para teste no banco,90268,POS-3301,10.[BACK] Integração GA4 - Uso de dados para relatórios,Concluído,,30/jan/26 5:10 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 33,Sprint 34,,,,,,,
Tarefa,POS-3361,91097,Migrar versionamento do Apache NiFi para o github corporativo,,,,Concluído,,02/fev/26 10:48 AM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 33,,,,,,,,
Subtarefa,POS-3363,91100,Atualizar modelo de dados para incluir campo de tier nas regras de campanhas,91098,POS-3362,Implementação de tier para regra de campanhas,Concluído,,02/fev/26 10:56 AM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 33,,,,,,,,
Subtarefa,POS-3364,91102,Ajustar seleção de domínio considerando tier de campanha e de profile,91098,POS-3362,Implementação de tier para regra de campanhas,Concluído,,02/fev/26 2:08 PM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 33,,,,,,,,
Subtarefa,POS-3365,91104,Testar integração do tier de campanha na seleção de domínio,91098,POS-3362,Implementação de tier para regra de campanhas,Concluído,,02/fev/26 2:08 PM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 33,,,,,,,,
Tarefa,POS-3362,91098,Implementação de tier para regra de campanhas,,,,Concluído,,02/fev/26 2:09 PM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 33,,,,,,,,
Subtarefa,POS-3357,90961,Criar rotas na api para cada relatório,90268,POS-3301,10.[BACK] Integração GA4 - Uso de dados para relatórios,Concluído,,02/fev/26 2:18 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 33,Sprint 34,,,,,,,
Tarefa,POS-3366,91105,SMB Liberação de swagger-ui no ambiente de QA,,,,Concluído,,02/fev/26 2:19 PM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 33,,,,,,,,
Tarefa,POS-3315,90350,[BACK] Ativar whatsapp em todas as regras automáticas,101390,POS-3888,2.0 Campanhas,Concluído,,02/fev/26 2:43 PM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 33,,,,,,,,
Subtarefa,POS-3336,90583,Roteamento Inteligente de Envio - BTG,89125,POS-3254,8.BACK: Nova API do Meta,Concluído,,02/fev/26 2:45 PM,Sávio,5bbfb807412ef82f09606a29,Sprint 33,Sprint 34,Sprint 35,,,,,,
Problema,POS-3360,91064,Telhanorte ID: 50805 | Erro ao editar campanha Pausada,,,,Concluído,,02/fev/26 4:04 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 33,,,,,,,,
Subtarefa,POS-3351,90875,Ajustar processo de criação de campanha,87703,POS-3202,12.BACK: Possibilidade de salvar campanhas em rascunho,Concluído,,02/fev/26 4:35 PM,Carlos Jeronimo,61782a51a6ecfc0071631438,Sprint 33,Sprint 34,Sprint 35,,,,,,
Subtarefa,POS-3352,90877,"Alterar processo no nifi para sincronizar novos status, SCHEDULED,FAILED,SENDING,SEND para tabela de campanhas",87703,POS-3202,12.BACK: Possibilidade de salvar campanhas em rascunho,Concluído,,03/fev/26 2:09 PM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 33,Sprint 34,Sprint 35,,,,,,
Subtarefa,POS-3375,91446,Implementar menu de ações contextual por status nas listas,90347,POS-3313,"3.FRONT: Melhorias na Gestão de Listas: Ações por Status, Arquivamento e Fluxos de Exclusão",Concluído,,03/fev/26 2:43 PM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 33,Sprint 34,,,,,,,
Subtarefa,POS-3382,91460,[FIX] Adicionar ID no retorno da rota de listagem de listas e ajuste de filtros,86845,POS-3135,"BACK: Melhorias na Gestão de Listas: Ações por Status, Arquivamento e Fluxos de Exclusão",Concluído,,03/fev/26 4:19 PM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 33,Sprint 34,Sprint 35,,,,,,
Subtarefa,POS-3370,91308,Migração Nabuco,91306,POS-3369,[BTG] Migração RabbitMQ de produção Nabuco/CKS,Concluído,,03/fev/26 5:24 PM,Ricardo Barretto,5bc4ae2d49bd18289a64f694,Sprint 33,,,,,,,,
Solicitação de serviço,POS-3368,91205,Dealer -,,,,Concluído,,03/fev/26 6:24 PM,Carlos Jeronimo,61782a51a6ecfc0071631438,Sprint 33,,,,,,,,
Problema,POS-3359,90997,Erro teste WPP - Amvox,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,04/fev/26 10:08 AM,Sávio,5bbfb807412ef82f09606a29,Sprint 33,,,,,,,,
Tarefa,POS-3353,90880,50549 Cliente não consegue definir tempo de disparo no BTG,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,04/fev/26 10:10 AM,Wesley Ferreira,614091b449f7bd00689bcda2,Sprint 33,,,,,,,,
Problema,POS-3372,91311,BTG (Shopclub) | Jan/26,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,04/fev/26 10:10 AM,Ricardo Barretto,5bc4ae2d49bd18289a64f694,Sprint 33,,,,,,,,
Tarefa,POS-3268,89339,[MUST] Erro ao importar lista usando modelo padrão da plataforma,102397,POS-3967,2.0 Listas,Concluído,,04/fev/26 10:13 AM,Wesley Ferreira,614091b449f7bd00689bcda2,Sprint 32,Sprint 33,,,,,,,
Tarefa,POS-3269,89340,BUG: Erro ao criar Landing Page | Inclusão de templates,101389,POS-3887,2.0 Landing Page,Concluído,,04/fev/26 10:14 AM,Renato Novaes,60a4007747ba02006f2460fd,Sprint 32,Sprint 33,,,,,,,
Subtarefa,POS-3381,91458,Permitir edição do nome da lista para status permitidos,90347,POS-3313,"3.FRONT: Melhorias na Gestão de Listas: Ações por Status, Arquivamento e Fluxos de Exclusão",Concluído,,04/fev/26 11:18 AM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 33,Sprint 34,,,,,,,
Subtarefa,POS-3388,91732,Ajustar API do SMB para retornar os novos campos necessários,91377,POS-3373,Lista  nao está refletindo na visão do cliente,Concluído,,04/fev/26 1:59 PM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 33,Sprint 34,Sprint 35,,,,,,
Subtarefa,POS-3389,91734,Ajustar BFF para retornar novos campos,91377,POS-3373,Lista  nao está refletindo na visão do cliente,CANCELADO,,04/fev/26 4:01 PM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 33,Sprint 34,Sprint 35,,,,,,
Subtarefa,POS-3376,91448,Adicionar funcionalidade de arquivamento e desarquivamento de listas,90347,POS-3313,"3.FRONT: Melhorias na Gestão de Listas: Ações por Status, Arquivamento e Fluxos de Exclusão",Concluído,,04/fev/26 4:19 PM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 33,Sprint 34,,,,,,,
